Datetime,SecondsFromBeginning,HX_flowsignal,XF_flowsignal,PL_flowsignal,CW_flowsignal,Totalflow
1992-08-08 05:01:00,18060,0,0,0,0,0
1992-08-08 05:02:00,18120,0,0,0,0,0
1992-08-08 05:03:00,18180,0,0,0,0,0
1992-08-08 05:04:00,18240,0,0,0,0,0
1992-08-08 05:05:00,18300,0,0,0,0,0
1992-08-08 05:06:00,18360,0,0,0,0,0
1992-08-08 05:07:00,18420,0,0,0,0,0
1992-08-08 05:08:00,18480,0,0,0,0,0
1992-08-08 05:09:00,18540,0,0,0,0,0
1992-08-08 05:10:00,18600,0,0,0,0,0
1992-08-08 05:11:00,18660,0,0,0,0,0
1992-08-08 05:12:00,18720,0,0,0,0,0
1992-08-08 05:13:00,18780,0,0,0,0,0
1992-08-08 05:14:00,18840,0,0,0,0,0
1992-08-08 05:15:00,18900,0,0,0,0,0
1992-08-08 05:16:00,18960,0,0,0,0,0
1992-08-08 05:17:00,19020,0,0,0,0,0
1992-08-08 05:18:00,19080,0,0,0,0,0
1992-08-08 05:19:00,19140,0,0,0,0,0
1992-08-08 05:20:00,19200,0,0,0,0,0
1992-08-08 05:21:00,19260,0,0,0,0,0
1992-08-08 05:22:00,19320,0,0,0,0,0
1992-08-08 05:23:00,19380,0,0,0,0,0
1992-08-08 05:24:00,19440,0,0,0,0,0
1992-08-08 05:25:00,19500,0,0,0,0,0
1992-08-08 05:26:00,19560,0,0,0,0,0
1992-08-08 05:27:00,19620,0,0,0,0,0
1992-08-08 05:28:00,19680,0,0,0,0,0
1992-08-08 05:29:00,19740,0,0,0,0,0
1992-08-08 05:30:00,19800,0,0,0,0,0
1992-08-08 05:31:00,19860,0,0,0,0,0
1992-08-08 05:32:00,19920,0,0,0,0,0
1992-08-08 05:33:00,19980,0,0,0,0,0
1992-08-08 05:34:00,20040,0,0,0,0,0
1992-08-08 05:35:00,20100,0,0,0,0,0
1992-08-08 05:36:00,20160,0,0,0,0,0
1992-08-08 05:37:00,20220,0,0,0,0,0
1992-08-08 05:38:00,20280,0,0,0,0,0
1992-08-08 05:39:00,20340,0,0,0,0,0
1992-08-08 05:40:00,20400,0,0,0,0,0
1992-08-08 05:41:00,20460,0,0,0,0,0
1992-08-08 05:42:00,20520,0,0,0,0,0
1992-08-08 05:43:00,20580,0,0,0,0,0
1992-08-08 05:44:00,20640,0,0,0,0,0
1992-08-08 05:45:00,20700,0,0,0,0,0
